Iteration,Combination,Current Script,Execution Time (seconds),RAM Memory Usage (MB),CPU Usage Per Core,GPU Usage (%),GPU Memory Usage (MB)
1,ppd,detect.py,18.99577307701111,1347.7734375,"[9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 22.2, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 9.1, 36.4, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0]",74,2.8466796875
1,ppd,predict.py,19.314630270004272,1356.703125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 63.6, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 88.9, 0.0, 0.0, 0.0]",74,2.8466796875
1,ppd,predict.py,19.314018487930298,1352.65234375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 70.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 90.0, 0.0, 0.0, 0.0]",74,2.8466796875
1,psp,predict.py,29.044724464416504,1350.91015625,"[50.0, 10.0, 0.0, 44.4, 63.6, 60.0, 0.0, 70.0, 100.0, 40.0, 0.0, 0.0, 0.0, 100.0, 0.0, 72.7, 22.2, 66.7, 10.0, 72.7, 0.0, 22.2, 0.0, 0.0, 0.0, 0.0, 63.6, 40.0, 0.0, 0.0, 50.0, 0.0]",95,6.1064453125
1,psp,predict.py,29.210826635360718,1367.2421875,"[60.0, 0.0, 10.0, 36.4, 9.1, 20.0, 36.4, 11.1, 100.0, 0.0, 0.0, 10.0, 0.0, 100.0, 0.0, 33.3, 33.3, 60.0, 18.2, 54.5, 36.4, 11.1, 0.0, 0.0, 0.0, 27.3, 0.0, 0.0, 0.0, 0.0, 11.1, 10.0]",94,6.1064453125
1,psp,speech.py,112.33965492248535,1681.875,"[0.0, 0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 44.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",94,6.1064453125
1,pss,predict.py,44.639716386795044,1387.10546875,"[11.1, 18.2, 20.0, 0.0, 0.0, 10.0, 10.0, 20.0, 0.0, 9.1, 27.3, 0.0, 30.0, 20.0, 40.0, 11.1, 45.5, 0.0, 100.0, 0.0, 27.3, 0.0, 40.0, 100.0, 10.0, 90.0, 40.0, 100.0, 20.0, 10.0, 10.0, 20.0]",100,8.8876953125
1,pss,speech.py,184.22803354263306,1736.56640625,"[0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 88.9, 0.0, 9.1, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.1]",100,8.8876953125
1,pss,speech.py,184.61344361305237,2784.87109375,"[0.0, 9.1, 0.0, 0.0, 22.2, 0.0, 9.1, 0.0, 100.0, 0.0, 0.0, 0.0, 9.1, 18.2, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0]",100,8.8876953125
1,psd,detect.py,28.044663906097412,1336.23046875,"[60.0, 9.1, 0.0, 10.0, 100.0, 100.0, 10.0, 100.0, 20.0, 0.0, 0.0, 70.0, 66.7, 0.0, 100.0, 0.0, 70.0, 27.3, 40.0, 10.0, 0.0, 0.0, 0.0, 50.0, 55.6, 9.1, 0.0, 0.0, 9.1, 20.0, 0.0, 20.0]",93,5.6279296875
1,psd,predict.py,29.654069900512695,1354.1171875,"[0.0, 55.6, 54.5, 60.0, 0.0, 0.0, 66.7, 50.0, 36.4, 20.0, 0.0, 11.1, 55.6, 44.4, 100.0, 18.2, 0.0, 0.0, 70.0, 0.0, 9.1, 0.0, 11.1, 50.0, 0.0, 30.0, 100.0, 9.1, 0.0, 20.0, 10.0, 0.0]",93,5.6279296875
1,psd,speech.py,111.99211096763611,1771.9140625,"[0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 11.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0]",93,5.6279296875
1,pdp,detect.py,18.808662176132202,1333.3984375,"[0.0, 100.0, 16.7, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 10.0, 9.1, 0.0, 0.0, 0.0, 0.0, 80.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 20.0, 27.3, 9.1, 0.0, 0.0, 0.0, 0.0]",73,2.8466796875
1,pdp,predict.py,19.35240411758423,1368.91015625,"[0.0, 70.0, 100.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 9.1, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 70.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0]",73,2.8466796875
1,pdp,predict.py,19.389544248580933,1358.7421875,"[0.0, 50.0, 100.0, 0.0, 0.0, 0.0, 0.0, 18.2, 0.0, 9.1, 0.0, 0.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 81.8, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0]",73,2.8466796875
1,pds,detect.py,28.567615270614624,1331.30078125,"[20.0, 0.0, 100.0, 0.0, 0.0, 20.0, 30.0, 33.3, 0.0, 20.0, 9.1, 100.0, 27.3, 40.0, 0.0, 81.8, 0.0, 10.0, 27.3, 10.0, 0.0, 60.0, 30.0, 50.0, 0.0, 0.0, 0.0, 0.0, 9.1, 11.1, 100.0, 0.0]",94,5.6279296875
1,pds,predict.py,29.68483018875122,1357.578125,"[70.0, 9.1, 30.0, 10.0, 45.5, 0.0, 0.0, 40.0, 30.0, 18.2, 9.1, 100.0, 20.0, 0.0, 0.0, 100.0, 0.0, 0.0, 10.0, 40.0, 36.4, 40.0, 0.0, 0.0, 27.3, 0.0, 41.7, 0.0, 20.0, 22.2, 60.0, 0.0]",93,5.6279296875
1,pds,speech.py,111.08195090293884,1778.0390625,"[9.1, 9.1, 70.0, 0.0, 20.0, 9.1, 0.0, 0.0, 88.9, 30.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",94,5.6279296875
1,pdd,detect.py,18.30863857269287,1334.0859375,"[50.0, 70.0, 0.0, 0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0]",73,2.3681640625
1,pdd,detect.py,18.312599897384644,1333.078125,"[40.0, 60.0, 0.0, 0.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0]",73,2.3681640625
1,pdd,predict.py,18.720849752426147,1356.484375,"[0.0, 0.0, 0.0, 0.0, 9.1, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 9.1, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",73,2.3681640625
1,spp,predict.py,28.973426580429077,1362.2890625,"[20.0, 72.7, 9.1, 10.0, 11.1, 0.0, 36.4, 9.1, 0.0, 100.0, 22.2, 40.0, 10.0, 100.0, 36.4, 0.0, 10.0, 0.0, 0.0, 36.4, 18.2, 18.2, 30.0, 30.0, 0.0, 0.0, 10.0, 0.0, 0.0, 9.1, 0.0, 0.0]",99,6.1064453125
1,spp,predict.py,29.204893112182617,1356.94140625,"[11.1, 100.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 9.1, 36.4, 20.0, 30.0, 0.0, 100.0, 0.0, 44.4, 0.0, 0.0, 0.0, 30.0, 50.0, 0.0, 10.0, 0.0, 11.1, 60.0, 30.0, 0.0, 0.0, 0.0, 9.1, 20.0]",93,6.1064453125
1,spp,speech.py,112.41529870033264,1682.703125,"[0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",96,6.1064453125
1,sps,predict.py,48.61373257637024,1375.53125,"[20.0, 60.0, 0.0, 10.0, 0.0, 10.0, 0.0, 9.1, 100.0, 10.0, 0.0, 10.0, 0.0, 22.2, 10.0, 0.0, 18.2, 44.4, 0.0, 0.0, 100.0, 40.0, 50.0, 11.1, 0.0, 90.0, 0.0, 60.0, 60.0, 40.0, 30.0, 40.0]",100,8.8876953125
1,sps,speech.py,182.6097776889801,1776.375,"[90.0, 100.0, 10.0, 0.0, 40.0, 0.0, 90.0, 0.0, 0.0, 90.0, 40.0, 0.0, 0.0, 9.1, 0.0, 40.0, 0.0, 0.0, 45.5, 27.3, 9.1, 10.0, 0.0, 40.0, 30.0, 0.0, 0.0, 0.0, 40.0, 0.0, 0.0, 0.0]",100,8.8876953125
1,sps,speech.py,183.69257521629333,1680.203125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 100.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",100,8.8876953125
1,spd,detect.py,27.32162380218506,1340.75,"[10.0, 100.0, 40.0, 0.0, 10.0, 9.1, 90.0, 100.0, 10.0, 20.0, 20.0, 0.0, 0.0, 0.0, 33.3, 0.0, 50.0, 50.0, 0.0, 11.1, 90.0, 9.1, 100.0, 20.0, 10.0, 9.1, 70.0, 0.0, 70.0, 100.0, 0.0, 72.7]",95,5.6279296875
1,spd,predict.py,28.734662294387817,1355.97265625,"[100.0, 0.0, 60.0, 0.0, 40.0, 100.0, 18.2, 20.0, 10.0, 44.4, 44.4, 45.5, 0.0, 0.0, 63.6, 60.0, 0.0, 27.3, 33.3, 0.0, 0.0, 0.0, 0.0, 100.0, 22.2, 0.0, 40.0, 0.0, 60.0, 0.0, 0.0, 10.0]",95,5.6279296875
1,spd,speech.py,112.05002117156982,1461.7265625,"[0.0, 0.0, 10.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",95,5.6279296875
1,ssp,predict.py,41.288591384887695,1355.09765625,"[20.0, 10.0, 0.0, 100.0, 30.0, 40.0, 100.0, 10.0, 0.0, 0.0, 40.0, 70.0, 11.1, 10.0, 11.1, 0.0, 20.0, 44.4, 44.4, 0.0, 0.0, 0.0, 0.0, 40.0, 9.1, 0.0, 0.0, 20.0, 90.9, 20.0, 20.0, 0.0]",100,8.8876953125
1,ssp,speech.py,184.30605840682983,2382.02734375,"[20.0, 72.7, 9.1, 20.0, 20.0, 0.0, 100.0, 16.7, 20.0, 0.0, 10.0, 0.0, 10.0, 20.0, 20.0, 10.0, 9.1, 90.9, 10.0, 60.0, 20.0, 100.0, 0.0, 0.0, 20.0, 10.0, 0.0, 20.0, 0.0, 20.0, 0.0, 0.0]",100,8.8876953125
1,ssp,speech.py,184.9632122516632,1683.1484375,"[0.0, 0.0, 0.0, 36.4, 0.0, 33.3, 0.0, 0.0, 0.0, 100.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",100,8.8876953125
